,params,precisions,recalls,f1_scores,accuracy,coef_s,aucs
406,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, 1, 60]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
407,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, 1, 70]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
408,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, 1, 80]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
410,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 0]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
411,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 10]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
412,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 20]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
413,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 30]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
414,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 40]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
415,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 50]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
416,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 60]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
417,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 70]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
418,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 80]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
960,"[0.41000000000000003, 'l1', 'liblinear', 'ovr', 50, 1, 0]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
970,"[0.41000000000000003, 'l1', 'liblinear', 'ovr', 50, -1, 0]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
1085,"[0.46, 'l1', 'liblinear', 'ovr', 50, 1, 50]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
1095,"[0.46, 'l1', 'liblinear', 'ovr', 50, -1, 50]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
2046,"[0.8600000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 60]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
2056,"[0.8600000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 60]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
2285,"[0.9600000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 50]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
2295,"[0.9600000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 50]",0.171875,0.127906977,0.146666667,0.912087912,coefs,0.659968596
361,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, 1, 10]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
362,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, 1, 20]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
363,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, 1, 30]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
366,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, 1, 60]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
369,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, 1, 90]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
371,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, -1, 10]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
372,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, -1, 20]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
373,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, -1, 30]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
376,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, -1, 60]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
379,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, -1, 90]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
389,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 100, 1, 90]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
399,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 100, -1, 90]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
409,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, 1, 90]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
419,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 150, -1, 90]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
480,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, 1, 0]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
481,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, 1, 10]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
482,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, 1, 20]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
483,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, 1, 30]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
486,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, 1, 60]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
489,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, 1, 90]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
490,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, -1, 0]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
491,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, -1, 10]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
492,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, -1, 20]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
493,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, -1, 30]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
496,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, -1, 60]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
499,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, -1, 90]",0.169230769,0.127906977,0.145695364,0.911401099,coefs,0.659968596
368,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, 1, 80]",0.164179104,0.127906977,0.14379085,0.910027473,coefs,0.659968596
378,"[0.16000000000000003, 'l1', 'liblinear', 'ovr', 50, -1, 80]",0.164179104,0.127906977,0.14379085,0.910027473,coefs,0.659968596
488,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, 1, 80]",0.157142857,0.127906977,0.141025641,0.907967033,coefs,0.659968596
498,"[0.21000000000000002, 'l1', 'liblinear', 'ovr', 50, -1, 80]",0.157142857,0.127906977,0.141025641,0.907967033,coefs,0.659968596
1701,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 10]",0.178571429,0.11627907,0.14084507,0.916208791,coefs,0.659968596
1711,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 10]",0.178571429,0.11627907,0.14084507,0.916208791,coefs,0.659968596
1721,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 10]",0.178571429,0.11627907,0.14084507,0.916208791,coefs,0.659968596
1731,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 10]",0.178571429,0.11627907,0.14084507,0.916208791,coefs,0.659968596
1687,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 70]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1688,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 80]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1689,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 90]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1697,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 70]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1698,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 80]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1699,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 90]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1700,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 0]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1702,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 20]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1703,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 30]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1704,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 40]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1705,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 50]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1706,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 60]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1707,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 70]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1708,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 80]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1709,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, 1, 90]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1710,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 0]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1712,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 20]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1713,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 30]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1714,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 40]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1715,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 50]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1716,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 60]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1717,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 70]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1718,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 80]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1719,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 100, -1, 90]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1720,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 0]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1722,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 20]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1723,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 30]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1724,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 40]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1725,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 50]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1726,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 60]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1727,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 70]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1728,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 80]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1729,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, 1, 90]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1730,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 0]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1732,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 20]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1733,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 30]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1734,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 40]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1735,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 50]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1736,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 60]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1737,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 70]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1738,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 80]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1739,"[0.7100000000000001, 'l1', 'liblinear', 'ovr', 150, -1, 90]",0.175438596,0.11627907,0.13986014,0.915521978,coefs,0.659968596
1807,"[0.76, 'l1', 'liblinear', 'ovr', 50, 1, 70]",0.172413793,0.11627907,0.138888889,0.914835165,coefs,0.659968596
1817,"[0.76, 'l1', 'liblinear', 'ovr', 50, -1, 70]",0.172413793,0.11627907,0.138888889,0.914835165,coefs,0.659968596
2041,"[0.8600000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 10]",0.172413793,0.11627907,0.138888889,0.914835165,coefs,0.659968596
2051,"[0.8600000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 10]",0.172413793,0.11627907,0.138888889,0.914835165,coefs,0.659968596
1920,"[0.81, 'l1', 'liblinear', 'ovr', 50, 1, 0]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
1922,"[0.81, 'l1', 'liblinear', 'ovr', 50, 1, 20]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
1927,"[0.81, 'l1', 'liblinear', 'ovr', 50, 1, 70]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
1928,"[0.81, 'l1', 'liblinear', 'ovr', 50, 1, 80]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
1930,"[0.81, 'l1', 'liblinear', 'ovr', 50, -1, 0]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
1932,"[0.81, 'l1', 'liblinear', 'ovr', 50, -1, 20]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
1937,"[0.81, 'l1', 'liblinear', 'ovr', 50, -1, 70]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
1938,"[0.81, 'l1', 'liblinear', 'ovr', 50, -1, 80]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2044,"[0.8600000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 40]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2054,"[0.8600000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 40]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2163,"[0.91, 'l1', 'liblinear', 'ovr', 50, 1, 30]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2167,"[0.91, 'l1', 'liblinear', 'ovr', 50, 1, 70]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2168,"[0.91, 'l1', 'liblinear', 'ovr', 50, 1, 80]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2173,"[0.91, 'l1', 'liblinear', 'ovr', 50, -1, 30]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2177,"[0.91, 'l1', 'liblinear', 'ovr', 50, -1, 70]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2178,"[0.91, 'l1', 'liblinear', 'ovr', 50, -1, 80]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2288,"[0.9600000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 80]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2298,"[0.9600000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 80]",0.169491525,0.11627907,0.137931034,0.914148352,coefs,0.659968596
2040,"[0.8600000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 0]",0.166666667,0.11627907,0.136986301,0.913461538,coefs,0.659968596
2050,"[0.8600000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 0]",0.166666667,0.11627907,0.136986301,0.913461538,coefs,0.659968596
2282,"[0.9600000000000001, 'l1', 'liblinear', 'ovr', 50, 1, 20]",0.166666667,0.11627907,0.136986301,0.913461538,coefs,0.659968596
2292,"[0.9600000000000001, 'l1', 'liblinear', 'ovr', 50, -1, 20]",0.166666667,0.11627907,0.136986301,0.913461538,coefs,0.659968596
1802,"[0.76, 'l1', 'liblinear', 'ovr', 50, 1, 20]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1804,"[0.76, 'l1', 'liblinear', 'ovr', 50, 1, 40]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1809,"[0.76, 'l1', 'liblinear', 'ovr', 50, 1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1812,"[0.76, 'l1', 'liblinear', 'ovr', 50, -1, 20]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1814,"[0.76, 'l1', 'liblinear', 'ovr', 50, -1, 40]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1819,"[0.76, 'l1', 'liblinear', 'ovr', 50, -1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1820,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 0]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1821,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 10]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1822,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 20]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1823,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 30]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1824,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 40]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1825,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 50]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1826,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 60]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1827,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 70]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1828,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 80]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1829,"[0.76, 'l1', 'liblinear', 'ovr', 100, 1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1830,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 0]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1831,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 10]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1832,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 20]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1833,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 30]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1834,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 40]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1835,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 50]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1836,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 60]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1837,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 70]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1838,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 80]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1839,"[0.76, 'l1', 'liblinear', 'ovr', 100, -1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1840,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 0]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1841,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 10]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1842,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 20]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1843,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 30]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1844,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 40]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1845,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 50]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1846,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 60]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1847,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 70]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1848,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 80]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1849,"[0.76, 'l1', 'liblinear', 'ovr', 150, 1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1850,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 0]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1851,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 10]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1852,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 20]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1853,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 30]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1854,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 40]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1855,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 50]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1856,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 60]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1857,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 70]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1858,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 80]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1859,"[0.76, 'l1', 'liblinear', 'ovr', 150, -1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1925,"[0.81, 'l1', 'liblinear', 'ovr', 50, 1, 50]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1929,"[0.81, 'l1', 'liblinear', 'ovr', 50, 1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1935,"[0.81, 'l1', 'liblinear', 'ovr', 50, -1, 50]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1939,"[0.81, 'l1', 'liblinear', 'ovr', 50, -1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1940,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 0]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1941,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 10]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1942,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 20]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1943,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 30]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1944,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 40]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1945,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 50]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1946,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 60]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1947,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 70]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1948,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 80]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1949,"[0.81, 'l1', 'liblinear', 'ovr', 100, 1, 90]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1950,"[0.81, 'l1', 'liblinear', 'ovr', 100, -1, 0]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1951,"[0.81, 'l1', 'liblinear', 'ovr', 100, -1, 10]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1952,"[0.81, 'l1', 'liblinear', 'ovr', 100, -1, 20]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1953,"[0.81, 'l1', 'liblinear', 'ovr', 100, -1, 30]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1954,"[0.81, 'l1', 'liblinear', 'ovr', 100, -1, 40]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1955,"[0.81, 'l1', 'liblinear', 'ovr', 100, -1, 50]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1956,"[0.81, 'l1', 'liblinear', 'ovr', 100, -1, 60]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
1957,"[0.81, 'l1', 'liblinear', 'ovr', 100, -1, 70]",0.163636364,0.104651163,0.127659574,0.915521978,coefs,0.659968596
