,Threshold,f1_score,recall_score,precision_scores,accuracy_scores,True Positive,False Negative,False Positive
444,22.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
445,22.25,0.0,0.0,0.0,0.9405,0,238,0
446,22.3,0.0,0.0,0.0,0.9405,0,238,0
447,22.35,0.0,0.0,0.0,0.9405,0,238,0
448,22.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
449,22.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
450,22.5,0.0,0.0,0.0,0.9405,0,238,0
451,22.55,0.0,0.0,0.0,0.9405,0,238,0
452,22.6,0.0,0.0,0.0,0.9405,0,238,0
453,22.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
454,22.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
455,22.75,0.0,0.0,0.0,0.9405,0,238,0
456,22.8,0.0,0.0,0.0,0.9405,0,238,0
457,22.85,0.0,0.0,0.0,0.9405,0,238,0
458,22.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
459,22.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
460,23.0,0.0,0.0,0.0,0.9405,0,238,0
461,23.05,0.0,0.0,0.0,0.9405,0,238,0
462,23.1,0.0,0.0,0.0,0.9405,0,238,0
463,23.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
464,23.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
465,23.25,0.0,0.0,0.0,0.9405,0,238,0
466,23.3,0.0,0.0,0.0,0.9405,0,238,0
467,23.35,0.0,0.0,0.0,0.9405,0,238,0
468,23.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
469,23.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
470,23.5,0.0,0.0,0.0,0.9405,0,238,0
471,23.55,0.0,0.0,0.0,0.9405,0,238,0
472,23.6,0.0,0.0,0.0,0.9405,0,238,0
473,23.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
474,23.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
475,23.75,0.0,0.0,0.0,0.9405,0,238,0
476,23.8,0.0,0.0,0.0,0.9405,0,238,0
477,23.85,0.0,0.0,0.0,0.9405,0,238,0
478,23.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
479,23.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
480,24.0,0.0,0.0,0.0,0.9405,0,238,0
481,24.05,0.0,0.0,0.0,0.9405,0,238,0
482,24.1,0.0,0.0,0.0,0.9405,0,238,0
483,24.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
484,24.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
485,24.25,0.0,0.0,0.0,0.9405,0,238,0
486,24.3,0.0,0.0,0.0,0.9405,0,238,0
487,24.35,0.0,0.0,0.0,0.9405,0,238,0
488,24.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
489,24.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
490,24.5,0.0,0.0,0.0,0.9405,0,238,0
491,24.55,0.0,0.0,0.0,0.9405,0,238,0
492,24.6,0.0,0.0,0.0,0.9405,0,238,0
493,24.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
494,24.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
495,24.75,0.0,0.0,0.0,0.9405,0,238,0
496,24.8,0.0,0.0,0.0,0.9405,0,238,0
497,24.85,0.0,0.0,0.0,0.9405,0,238,0
498,24.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
499,24.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
500,25.0,0.0,0.0,0.0,0.9405,0,238,0
501,25.05,0.0,0.0,0.0,0.9405,0,238,0
502,25.1,0.0,0.0,0.0,0.9405,0,238,0
503,25.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
504,25.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
505,25.25,0.0,0.0,0.0,0.9405,0,238,0
506,25.3,0.0,0.0,0.0,0.9405,0,238,0
507,25.35,0.0,0.0,0.0,0.9405,0,238,0
508,25.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
509,25.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
510,25.5,0.0,0.0,0.0,0.9405,0,238,0
511,25.55,0.0,0.0,0.0,0.9405,0,238,0
512,25.6,0.0,0.0,0.0,0.9405,0,238,0
513,25.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
514,25.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
515,25.75,0.0,0.0,0.0,0.9405,0,238,0
516,25.8,0.0,0.0,0.0,0.9405,0,238,0
517,25.85,0.0,0.0,0.0,0.9405,0,238,0
518,25.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
519,25.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
520,26.0,0.0,0.0,0.0,0.9405,0,238,0
521,26.05,0.0,0.0,0.0,0.9405,0,238,0
522,26.1,0.0,0.0,0.0,0.9405,0,238,0
523,26.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
524,26.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
525,26.25,0.0,0.0,0.0,0.9405,0,238,0
526,26.3,0.0,0.0,0.0,0.9405,0,238,0
527,26.35,0.0,0.0,0.0,0.9405,0,238,0
528,26.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
529,26.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
530,26.5,0.0,0.0,0.0,0.9405,0,238,0
531,26.55,0.0,0.0,0.0,0.9405,0,238,0
532,26.6,0.0,0.0,0.0,0.9405,0,238,0
533,26.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
534,26.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
535,26.75,0.0,0.0,0.0,0.9405,0,238,0
536,26.8,0.0,0.0,0.0,0.9405,0,238,0
537,26.85,0.0,0.0,0.0,0.9405,0,238,0
538,26.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
539,26.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
540,27.0,0.0,0.0,0.0,0.9405,0,238,0
541,27.05,0.0,0.0,0.0,0.9405,0,238,0
542,27.1,0.0,0.0,0.0,0.9405,0,238,0
543,27.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
544,27.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
545,27.25,0.0,0.0,0.0,0.9405,0,238,0
546,27.3,0.0,0.0,0.0,0.9405,0,238,0
547,27.35,0.0,0.0,0.0,0.9405,0,238,0
548,27.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
549,27.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
550,27.5,0.0,0.0,0.0,0.9405,0,238,0
551,27.55,0.0,0.0,0.0,0.9405,0,238,0
552,27.6,0.0,0.0,0.0,0.9405,0,238,0
553,27.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
554,27.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
555,27.75,0.0,0.0,0.0,0.9405,0,238,0
556,27.8,0.0,0.0,0.0,0.9405,0,238,0
557,27.85,0.0,0.0,0.0,0.9405,0,238,0
558,27.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
559,27.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
560,28.0,0.0,0.0,0.0,0.9405,0,238,0
561,28.05,0.0,0.0,0.0,0.9405,0,238,0
562,28.1,0.0,0.0,0.0,0.9405,0,238,0
563,28.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
564,28.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
565,28.25,0.0,0.0,0.0,0.9405,0,238,0
566,28.3,0.0,0.0,0.0,0.9405,0,238,0
567,28.35,0.0,0.0,0.0,0.9405,0,238,0
568,28.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
569,28.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
570,28.5,0.0,0.0,0.0,0.9405,0,238,0
571,28.55,0.0,0.0,0.0,0.9405,0,238,0
572,28.6,0.0,0.0,0.0,0.9405,0,238,0
573,28.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
574,28.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
575,28.75,0.0,0.0,0.0,0.9405,0,238,0
576,28.8,0.0,0.0,0.0,0.9405,0,238,0
577,28.85,0.0,0.0,0.0,0.9405,0,238,0
578,28.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
579,28.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
580,29.0,0.0,0.0,0.0,0.9405,0,238,0
581,29.05,0.0,0.0,0.0,0.9405,0,238,0
582,29.1,0.0,0.0,0.0,0.9405,0,238,0
583,29.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
584,29.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
585,29.25,0.0,0.0,0.0,0.9405,0,238,0
586,29.3,0.0,0.0,0.0,0.9405,0,238,0
587,29.35,0.0,0.0,0.0,0.9405,0,238,0
588,29.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
589,29.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
590,29.5,0.0,0.0,0.0,0.9405,0,238,0
591,29.55,0.0,0.0,0.0,0.9405,0,238,0
592,29.6,0.0,0.0,0.0,0.9405,0,238,0
593,29.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
594,29.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
595,29.75,0.0,0.0,0.0,0.9405,0,238,0
596,29.8,0.0,0.0,0.0,0.9405,0,238,0
597,29.85,0.0,0.0,0.0,0.9405,0,238,0
598,29.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
599,29.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
600,30.0,0.0,0.0,0.0,0.9405,0,238,0
601,30.05,0.0,0.0,0.0,0.9405,0,238,0
602,30.1,0.0,0.0,0.0,0.9405,0,238,0
603,30.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
604,30.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
605,30.25,0.0,0.0,0.0,0.9405,0,238,0
606,30.3,0.0,0.0,0.0,0.9405,0,238,0
607,30.35,0.0,0.0,0.0,0.9405,0,238,0
608,30.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
609,30.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
610,30.5,0.0,0.0,0.0,0.9405,0,238,0
611,30.55,0.0,0.0,0.0,0.9405,0,238,0
612,30.6,0.0,0.0,0.0,0.9405,0,238,0
613,30.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
614,30.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
615,30.75,0.0,0.0,0.0,0.9405,0,238,0
616,30.8,0.0,0.0,0.0,0.9405,0,238,0
617,30.85,0.0,0.0,0.0,0.9405,0,238,0
618,30.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
619,30.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
620,31.0,0.0,0.0,0.0,0.9405,0,238,0
621,31.05,0.0,0.0,0.0,0.9405,0,238,0
622,31.1,0.0,0.0,0.0,0.9405,0,238,0
623,31.150000000000002,0.0,0.0,0.0,0.9405,0,238,0
624,31.200000000000003,0.0,0.0,0.0,0.9405,0,238,0
625,31.25,0.0,0.0,0.0,0.9405,0,238,0
626,31.3,0.0,0.0,0.0,0.9405,0,238,0
627,31.35,0.0,0.0,0.0,0.9405,0,238,0
628,31.400000000000002,0.0,0.0,0.0,0.9405,0,238,0
629,31.450000000000003,0.0,0.0,0.0,0.9405,0,238,0
630,31.5,0.0,0.0,0.0,0.9405,0,238,0
631,31.55,0.0,0.0,0.0,0.9405,0,238,0
632,31.6,0.0,0.0,0.0,0.9405,0,238,0
633,31.650000000000002,0.0,0.0,0.0,0.9405,0,238,0
634,31.700000000000003,0.0,0.0,0.0,0.9405,0,238,0
635,31.75,0.0,0.0,0.0,0.9405,0,238,0
636,31.8,0.0,0.0,0.0,0.9405,0,238,0
637,31.85,0.0,0.0,0.0,0.9405,0,238,0
638,31.900000000000002,0.0,0.0,0.0,0.9405,0,238,0
639,31.950000000000003,0.0,0.0,0.0,0.9405,0,238,0
640,32.0,0.0,0.0,0.0,0.9405,0,238,0
641,32.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
642,32.1,0.0,0.0,0.0,0.9405,0,238,0
643,32.15,0.0,0.0,0.0,0.9405,0,238,0
644,32.2,0.0,0.0,0.0,0.9405,0,238,0
645,32.25,0.0,0.0,0.0,0.9405,0,238,0
646,32.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
647,32.35,0.0,0.0,0.0,0.9405,0,238,0
648,32.4,0.0,0.0,0.0,0.9405,0,238,0
649,32.45,0.0,0.0,0.0,0.9405,0,238,0
650,32.5,0.0,0.0,0.0,0.9405,0,238,0
651,32.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
652,32.6,0.0,0.0,0.0,0.9405,0,238,0
653,32.65,0.0,0.0,0.0,0.9405,0,238,0
654,32.7,0.0,0.0,0.0,0.9405,0,238,0
655,32.75,0.0,0.0,0.0,0.9405,0,238,0
656,32.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
657,32.85,0.0,0.0,0.0,0.9405,0,238,0
658,32.9,0.0,0.0,0.0,0.9405,0,238,0
659,32.95,0.0,0.0,0.0,0.9405,0,238,0
660,33.0,0.0,0.0,0.0,0.9405,0,238,0
661,33.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
662,33.1,0.0,0.0,0.0,0.9405,0,238,0
663,33.15,0.0,0.0,0.0,0.9405,0,238,0
664,33.2,0.0,0.0,0.0,0.9405,0,238,0
665,33.25,0.0,0.0,0.0,0.9405,0,238,0
666,33.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
667,33.35,0.0,0.0,0.0,0.9405,0,238,0
668,33.4,0.0,0.0,0.0,0.9405,0,238,0
669,33.45,0.0,0.0,0.0,0.9405,0,238,0
670,33.5,0.0,0.0,0.0,0.9405,0,238,0
671,33.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
672,33.6,0.0,0.0,0.0,0.9405,0,238,0
673,33.65,0.0,0.0,0.0,0.9405,0,238,0
674,33.7,0.0,0.0,0.0,0.9405,0,238,0
675,33.75,0.0,0.0,0.0,0.9405,0,238,0
676,33.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
677,33.85,0.0,0.0,0.0,0.9405,0,238,0
678,33.9,0.0,0.0,0.0,0.9405,0,238,0
679,33.95,0.0,0.0,0.0,0.9405,0,238,0
680,34.0,0.0,0.0,0.0,0.9405,0,238,0
681,34.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
682,34.1,0.0,0.0,0.0,0.9405,0,238,0
683,34.15,0.0,0.0,0.0,0.9405,0,238,0
684,34.2,0.0,0.0,0.0,0.9405,0,238,0
685,34.25,0.0,0.0,0.0,0.9405,0,238,0
686,34.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
687,34.35,0.0,0.0,0.0,0.9405,0,238,0
688,34.4,0.0,0.0,0.0,0.9405,0,238,0
689,34.45,0.0,0.0,0.0,0.9405,0,238,0
690,34.5,0.0,0.0,0.0,0.9405,0,238,0
691,34.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
692,34.6,0.0,0.0,0.0,0.9405,0,238,0
693,34.65,0.0,0.0,0.0,0.9405,0,238,0
694,34.7,0.0,0.0,0.0,0.9405,0,238,0
695,34.75,0.0,0.0,0.0,0.9405,0,238,0
696,34.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
697,34.85,0.0,0.0,0.0,0.9405,0,238,0
698,34.9,0.0,0.0,0.0,0.9405,0,238,0
699,34.95,0.0,0.0,0.0,0.9405,0,238,0
700,35.0,0.0,0.0,0.0,0.9405,0,238,0
701,35.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
702,35.1,0.0,0.0,0.0,0.9405,0,238,0
703,35.15,0.0,0.0,0.0,0.9405,0,238,0
704,35.2,0.0,0.0,0.0,0.9405,0,238,0
705,35.25,0.0,0.0,0.0,0.9405,0,238,0
706,35.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
707,35.35,0.0,0.0,0.0,0.9405,0,238,0
708,35.4,0.0,0.0,0.0,0.9405,0,238,0
709,35.45,0.0,0.0,0.0,0.9405,0,238,0
710,35.5,0.0,0.0,0.0,0.9405,0,238,0
711,35.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
712,35.6,0.0,0.0,0.0,0.9405,0,238,0
713,35.65,0.0,0.0,0.0,0.9405,0,238,0
714,35.7,0.0,0.0,0.0,0.9405,0,238,0
715,35.75,0.0,0.0,0.0,0.9405,0,238,0
716,35.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
717,35.85,0.0,0.0,0.0,0.9405,0,238,0
718,35.9,0.0,0.0,0.0,0.9405,0,238,0
719,35.95,0.0,0.0,0.0,0.9405,0,238,0
720,36.0,0.0,0.0,0.0,0.9405,0,238,0
721,36.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
722,36.1,0.0,0.0,0.0,0.9405,0,238,0
723,36.15,0.0,0.0,0.0,0.9405,0,238,0
724,36.2,0.0,0.0,0.0,0.9405,0,238,0
725,36.25,0.0,0.0,0.0,0.9405,0,238,0
726,36.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
727,36.35,0.0,0.0,0.0,0.9405,0,238,0
728,36.4,0.0,0.0,0.0,0.9405,0,238,0
729,36.45,0.0,0.0,0.0,0.9405,0,238,0
730,36.5,0.0,0.0,0.0,0.9405,0,238,0
731,36.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
732,36.6,0.0,0.0,0.0,0.9405,0,238,0
733,36.65,0.0,0.0,0.0,0.9405,0,238,0
734,36.7,0.0,0.0,0.0,0.9405,0,238,0
735,36.75,0.0,0.0,0.0,0.9405,0,238,0
736,36.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
737,36.85,0.0,0.0,0.0,0.9405,0,238,0
738,36.9,0.0,0.0,0.0,0.9405,0,238,0
739,36.95,0.0,0.0,0.0,0.9405,0,238,0
740,37.0,0.0,0.0,0.0,0.9405,0,238,0
741,37.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
742,37.1,0.0,0.0,0.0,0.9405,0,238,0
743,37.15,0.0,0.0,0.0,0.9405,0,238,0
744,37.2,0.0,0.0,0.0,0.9405,0,238,0
745,37.25,0.0,0.0,0.0,0.9405,0,238,0
746,37.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
747,37.35,0.0,0.0,0.0,0.9405,0,238,0
748,37.4,0.0,0.0,0.0,0.9405,0,238,0
749,37.45,0.0,0.0,0.0,0.9405,0,238,0
750,37.5,0.0,0.0,0.0,0.9405,0,238,0
751,37.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
752,37.6,0.0,0.0,0.0,0.9405,0,238,0
753,37.65,0.0,0.0,0.0,0.9405,0,238,0
754,37.7,0.0,0.0,0.0,0.9405,0,238,0
755,37.75,0.0,0.0,0.0,0.9405,0,238,0
756,37.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
757,37.85,0.0,0.0,0.0,0.9405,0,238,0
758,37.9,0.0,0.0,0.0,0.9405,0,238,0
759,37.95,0.0,0.0,0.0,0.9405,0,238,0
760,38.0,0.0,0.0,0.0,0.9405,0,238,0
761,38.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
762,38.1,0.0,0.0,0.0,0.9405,0,238,0
763,38.15,0.0,0.0,0.0,0.9405,0,238,0
764,38.2,0.0,0.0,0.0,0.9405,0,238,0
765,38.25,0.0,0.0,0.0,0.9405,0,238,0
766,38.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
767,38.35,0.0,0.0,0.0,0.9405,0,238,0
768,38.400000000000006,0.0,0.0,0.0,0.9405,0,238,0
769,38.45,0.0,0.0,0.0,0.9405,0,238,0
770,38.5,0.0,0.0,0.0,0.9405,0,238,0
771,38.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
772,38.6,0.0,0.0,0.0,0.9405,0,238,0
773,38.650000000000006,0.0,0.0,0.0,0.9405,0,238,0
774,38.7,0.0,0.0,0.0,0.9405,0,238,0
775,38.75,0.0,0.0,0.0,0.9405,0,238,0
776,38.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
777,38.85,0.0,0.0,0.0,0.9405,0,238,0
778,38.900000000000006,0.0,0.0,0.0,0.9405,0,238,0
779,38.95,0.0,0.0,0.0,0.9405,0,238,0
780,39.0,0.0,0.0,0.0,0.9405,0,238,0
781,39.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
782,39.1,0.0,0.0,0.0,0.9405,0,238,0
783,39.150000000000006,0.0,0.0,0.0,0.9405,0,238,0
784,39.2,0.0,0.0,0.0,0.9405,0,238,0
785,39.25,0.0,0.0,0.0,0.9405,0,238,0
786,39.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
787,39.35,0.0,0.0,0.0,0.9405,0,238,0
788,39.400000000000006,0.0,0.0,0.0,0.9405,0,238,0
789,39.45,0.0,0.0,0.0,0.9405,0,238,0
790,39.5,0.0,0.0,0.0,0.9405,0,238,0
791,39.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
792,39.6,0.0,0.0,0.0,0.9405,0,238,0
793,39.650000000000006,0.0,0.0,0.0,0.9405,0,238,0
794,39.7,0.0,0.0,0.0,0.9405,0,238,0
795,39.75,0.0,0.0,0.0,0.9405,0,238,0
796,39.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
797,39.85,0.0,0.0,0.0,0.9405,0,238,0
798,39.900000000000006,0.0,0.0,0.0,0.9405,0,238,0
799,39.95,0.0,0.0,0.0,0.9405,0,238,0
800,40.0,0.0,0.0,0.0,0.9405,0,238,0
801,40.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
802,40.1,0.0,0.0,0.0,0.9405,0,238,0
803,40.150000000000006,0.0,0.0,0.0,0.9405,0,238,0
804,40.2,0.0,0.0,0.0,0.9405,0,238,0
805,40.25,0.0,0.0,0.0,0.9405,0,238,0
806,40.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
807,40.35,0.0,0.0,0.0,0.9405,0,238,0
808,40.400000000000006,0.0,0.0,0.0,0.9405,0,238,0
809,40.45,0.0,0.0,0.0,0.9405,0,238,0
810,40.5,0.0,0.0,0.0,0.9405,0,238,0
811,40.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
812,40.6,0.0,0.0,0.0,0.9405,0,238,0
813,40.650000000000006,0.0,0.0,0.0,0.9405,0,238,0
814,40.7,0.0,0.0,0.0,0.9405,0,238,0
815,40.75,0.0,0.0,0.0,0.9405,0,238,0
816,40.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
817,40.85,0.0,0.0,0.0,0.9405,0,238,0
818,40.900000000000006,0.0,0.0,0.0,0.9405,0,238,0
819,40.95,0.0,0.0,0.0,0.9405,0,238,0
820,41.0,0.0,0.0,0.0,0.9405,0,238,0
821,41.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
822,41.1,0.0,0.0,0.0,0.9405,0,238,0
823,41.150000000000006,0.0,0.0,0.0,0.9405,0,238,0
824,41.2,0.0,0.0,0.0,0.9405,0,238,0
825,41.25,0.0,0.0,0.0,0.9405,0,238,0
826,41.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
827,41.35,0.0,0.0,0.0,0.9405,0,238,0
828,41.400000000000006,0.0,0.0,0.0,0.9405,0,238,0
829,41.45,0.0,0.0,0.0,0.9405,0,238,0
830,41.5,0.0,0.0,0.0,0.9405,0,238,0
831,41.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
832,41.6,0.0,0.0,0.0,0.9405,0,238,0
833,41.650000000000006,0.0,0.0,0.0,0.9405,0,238,0
834,41.7,0.0,0.0,0.0,0.9405,0,238,0
835,41.75,0.0,0.0,0.0,0.9405,0,238,0
836,41.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
837,41.85,0.0,0.0,0.0,0.9405,0,238,0
838,41.900000000000006,0.0,0.0,0.0,0.9405,0,238,0
839,41.95,0.0,0.0,0.0,0.9405,0,238,0
840,42.0,0.0,0.0,0.0,0.9405,0,238,0
841,42.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
842,42.1,0.0,0.0,0.0,0.9405,0,238,0
843,42.150000000000006,0.0,0.0,0.0,0.9405,0,238,0
844,42.2,0.0,0.0,0.0,0.9405,0,238,0
845,42.25,0.0,0.0,0.0,0.9405,0,238,0
846,42.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
847,42.35,0.0,0.0,0.0,0.9405,0,238,0
848,42.400000000000006,0.0,0.0,0.0,0.9405,0,238,0
849,42.45,0.0,0.0,0.0,0.9405,0,238,0
850,42.5,0.0,0.0,0.0,0.9405,0,238,0
851,42.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
852,42.6,0.0,0.0,0.0,0.9405,0,238,0
853,42.650000000000006,0.0,0.0,0.0,0.9405,0,238,0
854,42.7,0.0,0.0,0.0,0.9405,0,238,0
855,42.75,0.0,0.0,0.0,0.9405,0,238,0
856,42.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
857,42.85,0.0,0.0,0.0,0.9405,0,238,0
858,42.900000000000006,0.0,0.0,0.0,0.9405,0,238,0
859,42.95,0.0,0.0,0.0,0.9405,0,238,0
860,43.0,0.0,0.0,0.0,0.9405,0,238,0
861,43.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
862,43.1,0.0,0.0,0.0,0.9405,0,238,0
863,43.150000000000006,0.0,0.0,0.0,0.9405,0,238,0
864,43.2,0.0,0.0,0.0,0.9405,0,238,0
865,43.25,0.0,0.0,0.0,0.9405,0,238,0
866,43.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
867,43.35,0.0,0.0,0.0,0.9405,0,238,0
868,43.400000000000006,0.0,0.0,0.0,0.9405,0,238,0
869,43.45,0.0,0.0,0.0,0.9405,0,238,0
870,43.5,0.0,0.0,0.0,0.9405,0,238,0
871,43.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
872,43.6,0.0,0.0,0.0,0.9405,0,238,0
873,43.650000000000006,0.0,0.0,0.0,0.9405,0,238,0
874,43.7,0.0,0.0,0.0,0.9405,0,238,0
875,43.75,0.0,0.0,0.0,0.9405,0,238,0
876,43.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
877,43.85,0.0,0.0,0.0,0.9405,0,238,0
878,43.900000000000006,0.0,0.0,0.0,0.9405,0,238,0
879,43.95,0.0,0.0,0.0,0.9405,0,238,0
880,44.0,0.0,0.0,0.0,0.9405,0,238,0
881,44.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
882,44.1,0.0,0.0,0.0,0.9405,0,238,0
883,44.150000000000006,0.0,0.0,0.0,0.9405,0,238,0
884,44.2,0.0,0.0,0.0,0.9405,0,238,0
885,44.25,0.0,0.0,0.0,0.9405,0,238,0
886,44.300000000000004,0.0,0.0,0.0,0.9405,0,238,0
887,44.35,0.0,0.0,0.0,0.9405,0,238,0
888,44.400000000000006,0.0,0.0,0.0,0.9405,0,238,0
889,44.45,0.0,0.0,0.0,0.9405,0,238,0
890,44.5,0.0,0.0,0.0,0.9405,0,238,0
891,44.550000000000004,0.0,0.0,0.0,0.9405,0,238,0
892,44.6,0.0,0.0,0.0,0.9405,0,238,0
893,44.650000000000006,0.0,0.0,0.0,0.9405,0,238,0
894,44.7,0.0,0.0,0.0,0.9405,0,238,0
895,44.75,0.0,0.0,0.0,0.9405,0,238,0
896,44.800000000000004,0.0,0.0,0.0,0.9405,0,238,0
897,44.85,0.0,0.0,0.0,0.9405,0,238,0
898,44.900000000000006,0.0,0.0,0.0,0.9405,0,238,0
899,44.95,0.0,0.0,0.0,0.9405,0,238,0
900,45.0,0.0,0.0,0.0,0.9405,0,238,0
901,45.050000000000004,0.0,0.0,0.0,0.9405,0,238,0
902,45.1,0.0,0.0,0.0,0.9405,0,238,0
